BL_ID;BL;AGS;Name;Total;Male;Female;;
09;Bayern;09176164;Titting, M; 2 662; 1 379; 1 283;;
09;Bayern;09176165;Walting; 2 290; 1 177; 1 113;;
09;Bayern;09176166;Wellheim, M; 2 647; 1 311; 1 336;;
09;Bayern;09176167;Wettstetten; 4 692; 2 376; 2 316;;
09;Bayern;09177112;Berglern; 2 562; 1 297; 1 265;;
09;Bayern;09177113;Bockhorn; 3 576; 1 799; 1 777;;
09;Bayern;09177114;Buch a.Buchrain; 1 436;  731;  705;;
09;Bayern;09177115;Dorfen, St; 13 943; 6 978; 6 965;;
09;Bayern;09177116;Eitting; 2 415; 1 258; 1 157;;
09;Bayern;09177117;Erding, St; 33 825; 16 210; 17 615;;
09;Bayern;09177118;Finsing; 4 183; 2 096; 2 087;;
09;Bayern;09177119;Forstern; 3 213; 1 621; 1 592;;
09;Bayern;09177120;Fraunberg; 3 386; 1 683; 1 703;;
09;Bayern;09177121;Hohenpolding; 1 433;  731;  702;;
09;Bayern;09177122;Inning a.Holz; 1 436;  711;  725;;
09;Bayern;09177123;Isen, M; 5 422; 2 739; 2 683;;
09;Bayern;09177124;Kirchberg;  944;  490;  454;;
09;Bayern;09177126;Langenpreising; 2 627; 1 384; 1 243;;
09;Bayern;09177127;Lengdorf; 2 713; 1 376; 1 337;;
09;Bayern;09177130;Moosinning; 5 407; 2 700; 2 707;;
09;Bayern;09177131;Neuching; 2 429; 1 220; 1 209;;
09;Bayern;09177133;Oberding; 5 492; 2 754; 2 738;;
09;Bayern;09177134;Ottenhofen; 1 860;  954;  906;;
09;Bayern;09177135;Pastetten; 2 546; 1 333; 1 213;;
09;Bayern;09177137;Sankt Wolfgang; 4 254; 2 166; 2 088;;
09;Bayern;09177138;Steinkirchen; 1 180;  587;  593;;
09;Bayern;09177139;Taufkirchen (Vils); 9 163; 4 597; 4 566;;
09;Bayern;09177142;Walpertskirchen; 2 028; 1 021; 1 007;;
09;Bayern;09177143;Wartenberg, M; 4 865; 2 457; 2 408;;
09;Bayern;09177144;Wörth; 4 338; 2 176; 2 162;;
09;Bayern;09178113;Allershausen; 5 168; 2 641; 2 527;;
09;Bayern;09178115;Attenkirchen; 2 549; 1 290; 1 259;;
09;Bayern;09178116;Au i.d.Hallertau, M; 5 591; 2 840; 2 751;;
09;Bayern;09178120;Eching; 12 932; 6 409; 6 523;;
09;Bayern;09178122;Rudelzhausen; 3 227; 1 638; 1 589;;
09;Bayern;09178123;Fahrenzhausen; 4 543; 2 310; 2 233;;
09;Bayern;09178124;Freising, GKSt; 44 736; 22 082; 22 654;;
09;Bayern;09178125;Gammelsdorf; 1 383;  717;  666;;
09;Bayern;09178129;Haag a.d.Amper; 2 742; 1 416; 1 326;;
09;Bayern;09178130;Hallbergmoos; 9 403; 4 821; 4 582;;
09;Bayern;09178132;Hörgertshausen; 1 823;  919;  904;;
09;Bayern;09178133;Hohenkammer; 2 326; 1 178; 1 148;;
09;Bayern;09178136;Kirchdorf a.d.Amper; 2 793; 1 462; 1 331;;
09;Bayern;09178137;Kranzberg; 3 990; 2 011; 1 979;;
09;Bayern;09178138;Langenbach; 3 867; 1 941; 1 926;;
09;Bayern;09178140;Marzling; 3 000; 1 526; 1 474;;
09;Bayern;09178142;Mauern; 2 836; 1 413; 1 423;;
09;Bayern;09178143;Moosburg a.d.Isar, St; 16 852; 8 281; 8 571;;
09;Bayern;09178144;Nandlstadt, M; 4 905; 2 467; 2 438;;
09;Bayern;09178145;Neufahrn b.Freising; 18 760; 9 582; 9 178;;
09;Bayern;09178150;Paunzhausen; 1 520;  783;  737;;
09;Bayern;09178155;Wang; 2 453; 1 241; 1 212;;
09;Bayern;09178156;Wolfersdorf; 2 380; 1 228; 1 152;;
09;Bayern;09178157;Zolling; 4 453; 2 223; 2 230;;
09;Bayern;09179111;Adelshofen; 1 577;  790;  787;;
09;Bayern;09179113;Alling; 3 542; 1 804; 1 738;;
09;Bayern;09179114;Althegnenberg; 1 804;  877;  927;;
09;Bayern;09179117;Egenhofen; 3 221; 1 612; 1 609;;
09;Bayern;09179118;Eichenau; 11 621; 5 632; 5 989;;
09;Bayern;09179119;Emmering; 6 195; 3 079; 3 116;;
09;Bayern;09179121;Fürstenfeldbruck, GKSt; 33 698; 16 137; 17 561;;
09;Bayern;09179123;Germering, GKSt; 37 972; 18 102; 19 870;;
09;Bayern;09179125;Grafrath; 3 611; 1 718; 1 893;;
09;Bayern;09179126;Gröbenzell; 19 165; 9 233; 9 932;;
09;Bayern;09179128;Hattenhofen; 1 387;  666;  721;;
09;Bayern;09179130;Jesenwang; 1 482;  685;  797;;
09;Bayern;09179131;Kottgeisering; 1 575;  771;  804;;
09;Bayern;09179132;Landsberied; 1 426;  725;  701;;
09;Bayern;09179134;Maisach; 12 722; 6 194; 6 528;;
09;Bayern;09179136;Mammendorf; 4 566; 2 292; 2 274;;
09;Bayern;09179137;Mittelstetten; 1 636;  804;  832;;
09;Bayern;09179138;Moorenweis; 3 827; 1 951; 1 876;;
09;Bayern;09179140;Oberschweinbach; 1 608;  774;  834;;
09;Bayern;09179142;Olching, St; 25 071; 12 094; 12 977;;
09;Bayern;09179145;Puchheim, St; 19 884; 9 590; 10 294;;
09;Bayern;09179147;Schöngeising; 1 837;  933;  904;;
09;Bayern;09179149;Türkenfeld; 3 602; 1 798; 1 804;;
09;Bayern;09180112;Bad Kohlgrub; 2 371; 1 158; 1 213;;
09;Bayern;09180113;Bad Bayersoien; 1 108;  555;  553;;
09;Bayern;09180114;Eschenlohe; 1 547;  742;  805;;
09;Bayern;09180115;Ettal;  755;  423;  332;;
09;Bayern;09180116;Farchant; 3 641; 1 790; 1 851;;
09;Bayern;09180117;Garmisch-Partenkirchen, M; 25 668; 11 940; 13 728;;
09;Bayern;09180118;Grainau; 3 449; 1 668; 1 781;;
09;Bayern;09180119;Großweil; 1 440;  704;  736;;
09;Bayern;09180122;Krün; 1 928;  984;  944;;
09;Bayern;09180123;Mittenwald, M; 7 304; 3 606; 3 698;;
09;Bayern;09180124;Murnau a.Staffelsee, M; 11 379; 5 321; 6 058;;
09;Bayern;09180125;Oberammergau; 5 108; 2 430; 2 678;;
09;Bayern;09180126;Oberau; 3 040; 1 471; 1 569;;
09;Bayern;09180127;Ohlstadt; 3 150; 1 510; 1 640;;
09;Bayern;09180128;Riegsee; 1 183;  580;  603;;
09;Bayern;09180129;Saulgrub; 1 604;  803;  801;;
09;Bayern;09180131;Schwaigen;  602;  302;  300;;
09;Bayern;09180132;Seehausen a.Staffelsee; 2 389; 1 169; 1 220;;
09;Bayern;09180133;Spatzenhausen;  724;  369;  355;;
09;Bayern;09180134;Uffing a.Staffelsee; 2 953; 1 432; 1 521;;
09;Bayern;09180135;Unterammergau; 1 501;  749;  752;;
09;Bayern;09180136;Wallgau; 1 390;  698;  692;;
09;Bayern;09181111;Apfeldorf; 1 072;  536;  536;;
09;Bayern;09181113;Denklingen; 2 525; 1 262; 1 263;;
09;Bayern;09181114;Dießen am Ammersee, M; 10 087; 4 722; 5 365;;
09;Bayern;09181115;Eching am Ammersee; 1 681;  837;  844;;
09;Bayern;09181116;Egling a.d.Paar; 2 199; 1 096; 1 103;;
09;Bayern;09181118;Eresing; 1 742;  911;  831;;
09;Bayern;09181120;Finning; 1 630;  817;  813;;
09;Bayern;09181121;Fuchstal; 3 553; 1 776; 1 777;;
09;Bayern;09181122;Geltendorf; 5 450; 2 739; 2 711;;
09;Bayern;09181123;Greifenberg; 2 122; 1 056; 1 066;;
09;Bayern;09181124;Hofstetten; 1 774;  894;  880;;
09;Bayern;09181126;Hurlach; 1 645;  812;  833;;
09;Bayern;09181127;Igling; 2 429; 1 194; 1 235;;
09;Bayern;09181128;Kaufering, M; 10 045; 4 909; 5 136;;
09;Bayern;09181129;Kinsau; 1 014;  517;  497;;
09;Bayern;09181130;Landsberg am Lech, GKSt; 27 538; 13 605; 13 933;;
09;Bayern;09181131;Obermeitingen; 1 489;  756;  733;;
09;Bayern;09181132;Penzing; 3 581; 1 821; 1 760;;
09;Bayern;09181133;Vilgertshofen; 2 500; 1 252; 1 248;;
09;Bayern;09181134;Prittriching; 2 425; 1 209; 1 216;;
09;Bayern;09181135;Reichling; 1 597;  805;  792;;
09;Bayern;09181137;Rott; 1 481;  732;  749;;
09;Bayern;09181138;Scheuring; 1 859;  930;  929;;
09;Bayern;09181139;Schondorf am Ammersee; 3 766; 1 838; 1 928;;
09;Bayern;09181140;Schwifting;  897;  449;  448;;
09;Bayern;09181141;Pürgen; 3 374; 1 715; 1 659;;
09;Bayern;09181142;Thaining;  918;  459;  459;;
09;Bayern;09181143;Unterdießen; 1 330;  671;  659;;
09;Bayern;09181144;Utting am Ammersee; 4 342; 2 122; 2 220;;
09;Bayern;09181145;Weil; 3 747; 1 905; 1 842;;
09;Bayern;09181146;Windach; 3 727; 1 859; 1 868;;
09;Bayern;09182111;Bad Wiessee; 4 607; 2 149; 2 458;;
09;Bayern;09182112;Bayrischzell; 1 485;  717;  768;;
09;Bayern;09182114;Fischbachau; 5 531; 2 750; 2 781;;
09;Bayern;09182116;Gmund a.Tegernsee; 5 798; 2 764; 3 034;;
09;Bayern;09182119;Hausham; 8 019; 3 880; 4 139;;
09;Bayern;09182120;Holzkirchen, M; 15 445; 7 439; 8 006;;
09;Bayern;09182123;Irschenberg; 3 050; 1 507; 1 543;;
09;Bayern;09182124;Kreuth; 3 401; 1 595; 1 806;;
09;Bayern;09182125;Miesbach, St; 11 012; 5 247; 5 765;;
09;Bayern;09182127;Otterfing; 4 467; 2 247; 2 220;;
09;Bayern;09182129;Rottach-Egern; 5 582; 2 452; 3 130;;
09;Bayern;09182131;Schliersee, M; 6 616; 3 141; 3 475;;
09;Bayern;09182132;Tegernsee, St; 3 576; 1 623; 1 953;;
09;Bayern;09182133;Valley; 2 960; 1 515; 1 445;;
09;Bayern;09182134;Waakirchen; 5 447; 2 685; 2 762;;
09;Bayern;09182136;Warngau; 3 663; 1 833; 1 830;;
09;Bayern;09182137;Weyarn; 3 312; 1 663; 1 649;;
09;Bayern;09183112;Ampfing; 6 114; 3 049; 3 065;;
09;Bayern;09183113;Aschau a.Inn; 3 010; 1 530; 1 480;;
09;Bayern;09183114;Buchbach, M; 3 034; 1 527; 1 507;;
09;Bayern;09183115;Egglkofen; 1 204;  599;  605;;
09;Bayern;09183116;Erharting;  904;  456;  448;;
09;Bayern;09183118;Gars a.Inn, M; 3 706; 1 859; 1 847;;
09;Bayern;09183119;Haag i.OB, M; 6 304; 3 092; 3 212;;
09;Bayern;09183120;Heldenstein; 2 452; 1 214; 1 238;;
09;Bayern;09183122;Jettenbach;  688;  345;  343;;
09;Bayern;09183123;Kirchdorf; 1 335;  679;  656;;
09;Bayern;09183124;Kraiburg a.Inn, M; 3 919; 1 984; 1 935;;
09;Bayern;09183125;Lohkirchen;  691;  355;  336;;
09;Bayern;09183126;Maitenbeth; 1 909;  973;  936;;
09;Bayern;09183127;Mettenheim; 3 398; 1 694; 1 704;;
09;Bayern;09183128;Mühldorf a.Inn, St; 17 043; 8 285; 8 758;;
09;Bayern;09183129;Neumarkt-Sankt Veit, St; 6 030; 2 989; 3 041;;
09;Bayern;09183130;Niederbergkirchen; 1 214;  597;  617;;
09;Bayern;09183131;Niedertaufkirchen; 1 285;  705;  580;;
09;Bayern;09183132;Oberbergkirchen; 1 589;  812;  777;;
09;Bayern;09183134;Oberneukirchen;  834;  443;  391;;
09;Bayern;09183135;Obertaufkirchen; 2 405; 1 226; 1 179;;
09;Bayern;09183136;Polling; 3 301; 1 635; 1 666;;
09;Bayern;09183138;Rattenkirchen;  957;  487;  470;;
09;Bayern;09183139;Rechtmehring; 1 842;  934;  908;;
09;Bayern;09183140;Reichertsheim; 1 631;  815;  816;;
09;Bayern;09183143;Schönberg;  967;  501;  466;;
09;Bayern;09183144;Schwindegg; 3 419; 1 698; 1 721;;
09;Bayern;09183145;Taufkirchen; 1 356;  683;  673;;
09;Bayern;09183147;Unterreit; 1 691;  867;  824;;
09;Bayern;09183148;Waldkraiburg, St; 21 488; 10 407; 11 081;;
09;Bayern;09183151;Zangberg; 1 083;  526;  557;;
09;Bayern;09184112;Aschheim; 7 675; 3 782; 3 893;;
09;Bayern;09184113;Baierbrunn; 2 881; 1 428; 1 453;;
09;Bayern;09184114;Brunnthal; 4 827; 2 449; 2 378;;
09;Bayern;09184118;Feldkirchen; 6 554; 3 262; 3 292;;
09;Bayern;09184119;Garching b.München, St; 15 950; 8 204; 7 746;;
09;Bayern;09184120;Gräfelfing; 12 815; 6 062; 6 753;;
09;Bayern;09184121;Grasbrunn; 6 372; 3 150; 3 222;;
09;Bayern;09184122;Grünwald; 10 819; 5 017; 5 802;;
09;Bayern;09184123;Haar; 19 377; 9 351; 10 026;;
09;Bayern;09184127;Höhenkirchen-Siegertsbrunn; 9 963; 4 880; 5 083;;
09;Bayern;09184129;Hohenbrunn; 8 459; 4 141; 4 318;;
09;Bayern;09184130;Ismaning; 15 675; 7 678; 7 997;;
09;Bayern;09184131;Kirchheim b.München; 12 454; 6 195; 6 259;;
09;Bayern;09184132;Neuried; 8 324; 4 064; 4 260;;
09;Bayern;09184134;Oberhaching; 12 508; 6 087; 6 421;;
09;Bayern;09184135;Oberschleißheim; 10 830; 5 395; 5 435;;
09;Bayern;09184136;Ottobrunn; 20 250; 9 658; 10 592;;
09;Bayern;09184137;Aying; 4 680; 2 348; 2 332;;
09;Bayern;09184138;Planegg; 10 304; 4 926; 5 378;;
09;Bayern;09184139;Pullach i.Isartal; 8 751; 4 190; 4 561;;
09;Bayern;09184140;Putzbrunn; 6 166; 3 031; 3 135;;
09;Bayern;09184141;Sauerlach; 7 263; 3 686; 3 577;;
09;Bayern;09184142;Schäftlarn; 5 274; 2 501; 2 773;;
09;Bayern;09184144;Straßlach-Dingharting; 2 965; 1 424; 1 541;;
09;Bayern;09184145;Taufkirchen; 17 573; 8 441; 9 132;;
09;Bayern;09184146;Neubiberg; 13 426; 7 324; 6 102;;
09;Bayern;09184147;Unterföhring; 10 264; 5 109; 5 155;;
09;Bayern;09184148;Unterhaching; 22 519; 10 698; 11 821;;
09;Bayern;09184149;Unterschleißheim, St; 25 937; 12 744; 13 193;;
09;Bayern;09185113;Aresing; 2 718; 1 372; 1 346;;
09;Bayern;09185116;Berg im Gau; 1 210;  627;  583;;
09;Bayern;09185118;Bergheim; 1 854;  932;  922;;
09;Bayern;09185123;Brunnen; 1 612;  820;  792;;
09;Bayern;09185125;Burgheim, M; 4 481; 2 248; 2 233;;
09;Bayern;09185127;Ehekirchen; 3 634; 1 835; 1 799;;
09;Bayern;09185131;Gachenbach; 2 341; 1 177; 1 164;;
09;Bayern;09185139;Karlshuld; 5 210; 2 578; 2 632;;
09;Bayern;09185140;Karlskron; 4 726; 2 387; 2 339;;
09;Bayern;09185143;Langenmosen; 1 501;  760;  741;;
09;Bayern;09185149;Neuburg a.d.Donau, GKSt; 27 945; 13 868; 14 077;;
09;Bayern;09185150;Oberhausen; 2 643; 1 309; 1 334;;
09;Bayern;09185153;Rennertshofen, M; 4 751; 2 368; 2 383;;
09;Bayern;09185157;Rohrenfels; 1 512;  773;  739;;
09;Bayern;09185158;Schrobenhausen, St; 15 908; 7 733; 8 175;;
09;Bayern;09185163;Königsmoos; 4 468; 2 269; 2 199;;
09;Bayern;09185166;Waidhofen; 2 182; 1 088; 1 094;;
09;Bayern;09185168;Weichering; 2 277; 1 156; 1 121;;
09;Bayern;09186113;Baar-Ebenhausen; 5 001; 2 554; 2 447;;
09;Bayern;09186116;Ernsgaden; 1 503;  772;  731;;
09;Bayern;09186122;Geisenfeld, St; 10 015; 5 089; 4 926;;
09;Bayern;09186125;Gerolsbach; 3 316; 1 679; 1 637;;
09;Bayern;09186126;Hettenshausen; 1 969; 1 016;  953;;
09;Bayern;09186128;Hohenwart, M; 4 410; 2 213; 2 197;;
09;Bayern;09186130;Ilmmünster; 2 097; 1 041; 1 056;;
09;Bayern;09186132;Jetzendorf; 2 947; 1 441; 1 506;;
09;Bayern;09186137;Manching, M; 11 249; 5 574; 5 675;;
09;Bayern;09186139;Münchsmünster; 2 810; 1 430; 1 380;;
09;Bayern;09186143;Pfaffenhofen a.d.Ilm, St; 23 773; 11 659; 12 114;;
09;Bayern;09186144;Pörnbach; 2 040; 1 038; 1 002;;
09;Bayern;09186146;Reichertshausen; 4 906; 2 437; 2 469;;
09;Bayern;09186147;Reichertshofen, M; 7 558; 3 788; 3 770;;
09;Bayern;09186149;Rohrbach; 5 652; 2 791; 2 861;;
09;Bayern;09186151;Scheyern; 4 674; 2 380; 2 294;;
09;Bayern;09186152;Schweitenkirchen; 4 840; 2 521; 2 319;;
09;Bayern;09186158;Vohburg a.d.Donau, St; 7 387; 3 765; 3 622;;
09;Bayern;09186162;Wolnzach, M; 10 826; 5 418; 5 408;;
09;Bayern;09187113;Amerang; 3 585; 1 773; 1 812;;
09;Bayern;09187114;Aschau i.Chiemgau; 5 475; 2 587; 2 888;;
09;Bayern;09187116;Babensham; 2 913; 1 472; 1 441;;
09;Bayern;09187117;Bad Aibling, St; 17 099; 8 025; 9 074;;
09;Bayern;09187118;Bernau a.Chiemsee; 6 537; 3 381; 3 156;;
09;Bayern;09187120;Brannenburg; 5 681; 2 774; 2 907;;
09;Bayern;09187121;Breitbrunn a.Chiemsee; 1 570;  760;  810;;
09;Bayern;09187122;Bruckmühl, M; 15 717; 7 854; 7 863;;
09;Bayern;09187123;Chiemsee;  245;  120;  125;;
09;Bayern;09187124;Edling; 4 228; 2 139; 2 089;;
09;Bayern;09187125;Eggstätt; 2 776; 1 312; 1 464;;
09;Bayern;09187126;Eiselfing; 2 874; 1 433; 1 441;;
09;Bayern;09187128;Bad Endorf, M; 7 950; 3 835; 4 115;;
09;Bayern;09187129;Bad Feilnbach; 7 578; 3 762; 3 816;;
09;Bayern;09187130;Feldkirchen-Westerham; 10 254; 5 195; 5 059;;
09;Bayern;09187131;Flintsbach a.Inn; 2 876; 1 381; 1 495;;
09;Bayern;09187132;Frasdorf; 2 926; 1 452; 1 474;;
09;Bayern;09187134;Griesstätt; 2 593; 1 319; 1 274;;
09;Bayern;09187137;Großkarolinenfeld; 6 982; 3 454; 3 528;;
09;Bayern;09187138;Gstadt a.Chiemsee; 1 145;  569;  576;;
09;Bayern;09187139;Halfing; 2 614; 1 290; 1 324;;
09;Bayern;09187142;Schechen; 4 560; 2 297; 2 263;;
09;Bayern;09187145;Höslwang; 1 224;  620;  604;;
09;Bayern;09187148;Kiefersfelden; 6 530; 3 179; 3 351;;
09;Bayern;09187150;Kolbermoor, St; 17 799; 8 679; 9 120;;
09;Bayern;09187154;Neubeuern, M; 4 246; 2 066; 2 180;;
09;Bayern;09187156;Nußdorf a.Inn; 2 595; 1 254; 1 341;;
09;Bayern;09187157;Oberaudorf; 4 827; 2 331; 2 496;;
09;Bayern;09187159;Pfaffing; 3 888; 2 000; 1 888;;
09;Bayern;09187162;Prien a.Chiemsee, M; 9 931; 4 524; 5 407;;
09;Bayern;09187163;Prutting; 2 543; 1 256; 1 287;;
09;Bayern;09187164;Ramerberg; 1 330;  671;  659;;
09;Bayern;09187165;Raubling; 11 045; 5 396; 5 649;;
09;Bayern;09187167;Riedering; 5 447; 2 692; 2 755;;
09;Bayern;09187168;Rimsting; 3 679; 1 728; 1 951;;
09;Bayern;09187169;Rohrdorf; 5 429; 2 719; 2 710;;
09;Bayern;09187170;Rott a.Inn; 3 695; 1 871; 1 824;;
09;Bayern;09187172;Samerberg; 2 604; 1 266; 1 338;;
09;Bayern;09187173;Schonstett; 1 281;  642;  639;;
09;Bayern;09187174;Söchtenau; 2 581; 1 296; 1 285;;
09;Bayern;09187176;Soyen; 2 717; 1 342; 1 375;;
09;Bayern;09187177;Stephanskirchen; 9 853; 4 656; 5 197;;
09;Bayern;09187179;Tuntenhausen; 6 911; 3 514; 3 397;;
09;Bayern;09187181;Vogtareuth; 3 063; 1 553; 1 510;;
09;Bayern;09187182;Wasserburg a.Inn, St; 12 220; 6 049; 6 171;;
09;Bayern;09187186;Albaching; 1 648;  835;  813;;
09;Bayern;09188113;Berg; 7 951; 3 889; 4 062;;
09;Bayern;09188117;Andechs; 3 298; 1 658; 1 640;;
09;Bayern;09188118;Feldafing; 4 224; 2 003; 2 221;;
09;Bayern;09188120;Gauting; 19 448; 9 287; 10 161;;
09;Bayern;09188121;Gilching; 17 246; 8 485; 8 761;;
09;Bayern;09188124;Herrsching a.Ammersee; 10 062; 4 635; 5 427;;
09;Bayern;09188126;Inning a.Ammersee; 4 293; 2 181; 2 112;;
09;Bayern;09188127;Krailling; 7 467; 3 495; 3 972;;
09;Bayern;09188132;Seefeld; 7 064; 3 419; 3 645;;
09;Bayern;09188137;Pöcking; 5 411; 2 605; 2 806;;
09;Bayern;09188139;Starnberg, St; 22 329; 10 371; 11 958;;
09;Bayern;09188141;Tutzing; 9 260; 4 333; 4 927;;
09;Bayern;09188144;Weßling; 5 187; 2 607; 2 580;;
09;Bayern;09188145;Wörthsee; 4 871; 2 363; 2 508;;
09;Bayern;09189111;Altenmarkt a.d.Alz; 4 156; 2 031; 2 125;;
09;Bayern;09189113;Bergen; 4 791; 2 287; 2 504;;
09;Bayern;09189114;Chieming; 4 709; 2 250; 2 459;;
09;Bayern;09189115;Engelsberg; 2 597; 1 325; 1 272;;
09;Bayern;09189118;Fridolfing; 4 089; 2 038; 2 051;;
09;Bayern;09189119;Grabenstätt; 4 214; 2 016; 2 198;;
09;Bayern;09189120;Grassau, M; 6 332; 3 085; 3 247;;
09;Bayern;09189124;Inzell; 4 429; 2 168; 2 261;;
09;Bayern;09189126;Kienberg; 1 345;  673;  672;;
09;Bayern;09189127;Kirchanschöring; 3 092; 1 565; 1 527;;
09;Bayern;09189129;Marquartstein; 3 158; 1 467; 1 691;;
09;Bayern;09189130;Nußdorf; 2 434; 1 205; 1 229;;
09;Bayern;09189133;Obing; 3 940; 1 929; 2 011;;
09;Bayern;09189134;Palling; 3 350; 1 691; 1 659;;
09;Bayern;09189135;Petting; 2 309; 1 194; 1 115;;
09;Bayern;09189137;Pittenhart; 1 675;  837;  838;;
09;Bayern;09189139;Reit im Winkl; 2 406; 1 180; 1 226;;
09;Bayern;09189140;Ruhpolding; 6 387; 3 069; 3 318;;
09;Bayern;09189141;Schleching; 1 666;  802;  864;;
09;Bayern;09189142;Schnaitsee; 3 511; 1 764; 1 747;;
09;Bayern;09189143;Seeon-Seebruck; 4 497; 2 208; 2 289;;
09;Bayern;09189145;Siegsdorf; 8 169; 3 936; 4 233;;
09;Bayern;09189146;Staudach-Egerndach; 1 121;  560;  561;;
09;Bayern;09189148;Surberg; 3 179; 1 581; 1 598;;
09;Bayern;09189149;Tacherting; 5 469; 2 703; 2 766;;
09;Bayern;09189150;Taching a.See; 1 940;  940; 1 000;;
09;Bayern;09189152;Tittmoning, St; 5 850; 2 951; 2 899;;
09;Bayern;09189154;Traunreut, St; 20 010; 9 698; 10 312;;
09;Bayern;09189155;Traunstein, GKSt; 18 703; 8 788; 9 915;;
09;Bayern;09189157;Trostberg, St; 11 209; 5 414; 5 795;;
09;Bayern;09189159;Übersee; 4 865; 2 364; 2 501;;
09;Bayern;09189160;Unterwössen; 3 462; 1 669; 1 793;;
09;Bayern;09189161;Vachendorf; 1 852;  882;  970;;
09;Bayern;09189162;Waging a.See, M; 6 442; 3 135; 3 307;;
09;Bayern;09189165;Wonneberg; 1 469;  728;  741;;
09;Bayern;09190111;Altenstadt; 3 195; 1 603; 1 592;;
09;Bayern;09190113;Antdorf; 1 206;  611;  595;;
09;Bayern;09190114;Bernbeuren; 2 341; 1 208; 1 133;;
09;Bayern;09190115;Bernried am Starnberger See; 2 129;  994; 1 135;;
09;Bayern;09190117;Böbing; 1 773;  919;  854;;
09;Bayern;09190118;Burggen; 1 687;  854;  833;;
09;Bayern;09190120;Eberfing; 1 335;  686;  649;;
09;Bayern;09190121;Eglfing;  998;  497;  501;;
09;Bayern;09190126;Habach; 1 084;  537;  547;;
09;Bayern;09190129;Hohenfurch; 1 524;  775;  749;;
09;Bayern;09190130;Hohenpeißenberg; 3 796; 1 888; 1 908;;
09;Bayern;09190131;Huglfing; 2 583; 1 280; 1 303;;
09;Bayern;09190132;Iffeldorf; 2 511; 1 234; 1 277;;
09;Bayern;09190133;Ingenried;  949;  481;  468;;
09;Bayern;09190135;Oberhausen; 2 045;  974; 1 071;;
09;Bayern;09190136;Obersöchering; 1 495;  784;  711;;
09;Bayern;09190138;Pähl; 2 237; 1 092; 1 145;;
09;Bayern;09190139;Peißenberg, M; 12 323; 5 990; 6 333;;
09;Bayern;09190140;Peiting, M; 11 382; 5 824; 5 558;;
09;Bayern;09190141;Penzberg, St; 16 046; 7 731; 8 315;;
09;Bayern;09190142;Polling; 3 237; 1 589; 1 648;;
09;Bayern;09190143;Prem;  870;  411;  459;;
09;Bayern;09190144;Raisting; 2 173; 1 102; 1 071;;
09;Bayern;09190145;Rottenbuch; 1 712;  839;  873;;
09;Bayern;09190148;Schongau, St; 11 659; 5 699; 5 960;;
09;Bayern;09190149;Schwabbruck;  940;  461;  479;;
09;Bayern;09190151;Schwabsoien; 1 312;  671;  641;;
09;Bayern;09190152;Seeshaupt; 2 967; 1 384; 1 583;;
09;Bayern;09190153;Sindelsdorf; 1 064;  525;  539;;
09;Bayern;09190154;Steingaden; 2 708; 1 358; 1 350;;
09;Bayern;09190157;Weilheim i.OB, St; 21 297; 10 126; 11 171;;
09;Bayern;09190158;Wessobrunn; 2 118; 1 076; 1 042;;
09;Bayern;09190159;Wielenbach; 3 098; 1 555; 1 543;;
09;Bayern;09190160;Wildsteig; 1 266;  645;  621;;
09;Bayern;09261000;Landshut; 64 277; 30 639; 33 638;;
09;Bayern;09262000;Passau; 48 623; 22 819; 25 804;;
09;Bayern;09263000;Straubing; 44 642; 22 007; 22 635;;
09;Bayern;09271111;Aholming; 2 263; 1 129; 1 134;;
09;Bayern;09271113;Auerbach; 2 065; 1 036; 1 029;;
09;Bayern;09271114;Außernzell; 1 374;  684;  690;;
09;Bayern;09271116;Bernried; 4 802; 2 393; 2 409;;
09;Bayern;09271118;Buchhofen;  897;  448;  449;;
09;Bayern;09271119;Deggendorf, GKSt; 31 597; 15 316; 16 281;;
09;Bayern;09271122;Grafling; 2 769; 1 374; 1 395;;
09;Bayern;09271123;Grattersdorf; 1 275;  612;  663;;
09;Bayern;09271125;Hengersberg, M; 7 075; 3 453; 3 622;;
09;Bayern;09271126;Hunding; 1 160;  597;  563;;
09;Bayern;09271127;Iggensbach; 2 064; 1 057; 1 007;;
09;Bayern;09271128;Künzing; 3 123; 1 538; 1 585;;
09;Bayern;09271130;Lalling; 1 529;  768;  761;;
09;Bayern;09271132;Metten, M; 4 160; 2 022; 2 138;;
09;Bayern;09271135;Moos; 2 175; 1 085; 1 090;;
09;Bayern;09271138;Niederalteich; 1 795;  910;  885;;
09;Bayern;09271139;Oberpöring; 1 169;  585;  584;;
09;Bayern;09271140;Offenberg; 3 248; 1 617; 1 631;;
09;Bayern;09271141;Osterhofen, St; 11 436; 5 595; 5 841;;
09;Bayern;09271143;Otzing; 1 928;  962;  966;;
09;Bayern;09271146;Plattling, St; 12 280; 6 022; 6 258;;
09;Bayern;09271148;Schaufling; 1 482;  721;  761;;
09;Bayern;09271149;Schöllnach, M; 4 808; 2 378; 2 430;;
09;Bayern;09271151;Stephansposching; 3 031; 1 525; 1 506;;
09;Bayern;09271152;Wallerfing; 1 369;  708;  661;;
09;Bayern;09271153;Winzer, M; 3 816; 1 871; 1 945;;
09;Bayern;09272116;Eppenschlag; 1 000;  493;  507;;
09;Bayern;09272118;Freyung, St; 6 923; 3 325; 3 598;;
